Complaint total,Temp Avg,Hum Avg,Baro Avg,Windspeed,Gust,Wind Direction,Heat Index,Wind Chill,Dew Point
0,80.414,64.6,29.942,3.3826660000000004,9.4,172.2,82.17,80.4,67.25999999999999
0,81.96599999999998,65.8,29.944,4.414002,13.7,236.6,85.48400000000001,81.98,69.34
0,81.57000000000001,63.6,29.964,5.415334,13.720000000000002,253.8,84.332,81.58,68.08000000000001
0,78.90400000000001,71.2,29.982,5.139666,13.940000000000001,266.4,79.85,78.9,68.76
0,74.696,84.0,29.985999999999997,2.8386679999999997,8.6,274.0,74.696,74.68,69.48
0,73.90600000000002,86.2,29.965999999999998,2.599334,7.0200000000000005,276.2,73.90600000000002,73.92,69.50000000000001
0,72.866,88.0,29.965999999999998,2.878998,11.08,237.4,72.866,72.88,69.05999999999999
0,72.21000000000001,89.0,29.951999999999998,0.5763339999999999,4.040000000000001,245.8,72.21000000000001,72.22,68.82000000000001
0,71.788,90.6,29.936,2.413334,6.159999999999999,238.6,71.788,71.78,68.94000000000001
0,71.452,92.0,29.921999999999997,2.429332,6.94,241.6,71.452,71.44,68.94000000000001
0,71.238,92.6,29.926000000000005,1.993336,6.779999999999999,250.6,71.238,71.24,68.91999999999999
0,71.79199999999999,91.2,29.926000000000005,1.7269999999999999,5.9,229.6,71.79199999999999,71.80000000000001,69.08
0,73.55600000000001,87.4,29.932,2.1079999999999997,6.24,270.2,73.55600000000001,73.53999999999999,69.55999999999999
0,76.102,81.4,29.942,1.8519999999999999,5.4399999999999995,278.4,76.102,76.1,69.96000000000001
0,77.15,78.4,29.942,2.295,7.9799999999999995,133.0,77.44200000000001,77.16,69.73999999999998
0,82.116,67.8,29.936,3.556,10.96,312.2,85.10799999999999,82.14,70.26
0,79.95599999999999,70.2,29.938,2.907666,8.44,124.4,82.58,79.96000000000001,69.22
0,79.652,71.4,29.951999999999998,2.3623339999999997,6.42,91.4,81.74199999999999,79.66,69.55999999999999
0,82.42,66.0,29.946000000000005,2.480002,5.4799999999999995,83.2,85.91600000000001,82.42,69.84
0,83.47200000000001,61.4,29.936,2.5073320000000003,6.0,84.8,86.61799999999998,83.47999999999999,68.64
0,82.912,60.8,29.926,2.612,7.480000000000001,115.2,85.538,82.92,67.86
1,84.228,56.6,29.924,2.6559999999999997,7.42,120.0,87.00800000000001,84.22,67.0
1,84.61800000000001,49.6,29.924,3.510002,12.74,233.2,85.68199999999999,84.6,62.3
0,85.492,31.0,29.932,5.041665999999999,15.459999999999999,220.6,83.518,85.5,50.839999999999996
0,81.92,31.2,29.945999999999998,4.405002,13.580000000000002,210.6,80.61800000000001,81.92,48.32000000000001
1,77.704,35.0,29.965999999999998,3.9196660000000003,12.120000000000001,217.6,77.654,77.7,47.699999999999996
0,75.468,37.0,30.0,3.131334,9.98,321.8,75.468,75.46000000000001,47.3
0,73.124,40.8,30.016,1.585666,7.6,321.2,73.124,73.14000000000001,47.82
0,70.27600000000001,45.2,30.01,1.161,6.14,229.6,70.27600000000001,70.28,48.10000000000001
1,68.486,49.2,30.004,1.065332,4.54,298.2,68.486,68.5,48.620000000000005
0,66.276,55.6,30.014,1.085668,4.64,265.2,66.276,66.25999999999999,49.66
0,64.666,59.8,30.02,1.162666,4.279999999999999,274.6,64.666,64.66,50.16
0,64.09,57.8,30.024,1.263002,5.2,283.2,64.09,64.08,48.839999999999996
0,63.669999999999995,54.0,30.035999999999994,0.9353319999999998,5.319999999999999,253.2,63.669999999999995,63.660000000000004,46.6
1,62.504,53.8,30.064,0.878668,4.459999999999999,157.2,62.504,62.52,45.480000000000004
0,63.474000000000004,52.4,30.083999999999996,1.037332,4.5600000000000005,292.4,63.474000000000004,63.48,45.56
0,66.03999999999999,46.0,30.103999999999996,3.5243339999999996,11.18,96.8,66.03999999999999,66.03999999999999,44.440000000000005
0,66.448,42.6,30.118000000000002,5.1733340000000005,14.0,86.4,66.448,66.44,42.58
0,65.426,42.6,30.127999999999997,6.561001999999999,13.720000000000002,65.0,65.426,65.44000000000001,41.879999999999995
0,65.376,42.2,30.137999999999998,5.35067,11.620000000000001,66.2,65.376,65.38000000000001,41.67999999999999
0,66.78,41.0,30.139999999999997,3.7190019999999997,8.88,67.0,66.78,66.78,42.11999999999999
0,67.124,40.0,30.137999999999998,4.391,9.48,105.2,67.124,67.11999999999999,41.760000000000005
0,67.78,39.6,30.127999999999997,4.102334000000001,9.16,111.2,67.78,67.78,42.06
0,68.15,38.0,30.112000000000002,4.464002,10.16,107.4,68.15,68.16000000000001,41.440000000000005
0,68.01599999999999,41.2,30.101999999999997,4.786665999999999,11.02,110.6,68.01599999999999,68.02000000000001,43.059999999999995
0,68.48400000000001,41.8,30.106,4.348000000000001,10.82,125.0,68.48400000000001,68.5,44.0
0,66.83000000000001,51.0,30.106,4.185332000000001,11.24,199.6,66.83000000000001,66.84,48.02
0,64.44200000000001,52.4,30.116000000000003,4.292333999999999,11.84,183.8,64.44200000000001,64.43999999999998,46.64
0,62.798,56.2,30.136000000000003,3.4539999999999997,9.620000000000001,173.2,62.798,62.81999999999999,46.88
0,60.230000000000004,66.6,30.154000000000003,2.385002,7.220000000000001,171.8,60.230000000000004,60.220000000000006,49.059999999999995
0,59.279999999999994,66.2,30.163999999999998,2.080334,5.8,172.6,59.279999999999994,59.279999999999994,48.019999999999996
0,58.70399999999999,66.6,30.169999999999998,2.124334,6.2,204.0,58.70399999999999,58.7,47.67999999999999
0,58.839999999999996,68.0,30.172000000000004,2.604668,7.24,240.6,58.839999999999996,58.839999999999996,48.28
0,58.476,70.2,30.178000000000004,2.359,6.5,231.8,58.476,58.459999999999994,48.8
0,58.174,73.2,30.174,2.0593359999999996,6.08,258.4,58.174,58.160000000000004,49.56
0,57.824,73.6,30.168,1.9353339999999999,6.0,262.6,57.824,57.81999999999999,49.4
0,57.346000000000004,74.8,30.163999999999998,1.4633340000000001,4.48,229.2,57.346000000000004,57.339999999999996,49.339999999999996
0,57.032000000000004,75.8,30.154000000000003,0.9749979999999999,3.7,239.4,57.032000000000004,57.02,49.50000000000001
0,56.896,76.2,30.154000000000003,0.7963319999999999,2.3600000000000003,225.4,56.896,56.9,49.48
0,57.35799999999999,74.2,30.15,1.4603319999999997,4.94,166.4,57.35799999999999,57.36,49.26
0,58.65599999999999,72.2,30.142000000000003,2.090332,6.319999999999999,190.6,58.65599999999999,58.660000000000004,49.8
0,60.16600000000001,64.6,30.142000000000003,2.643666,7.459999999999999,141.2,60.16600000000001,60.17999999999999,48.12
0,60.152,59.6,30.139999999999997,3.043216,8.26,199.0,60.152,60.14,46.04
0,60.40599999999999,57.2,30.121999999999996,3.712334,10.28,193.6,60.40599999999999,60.40000000000001,45.160000000000004
0,60.762,58.0,30.110000000000003,4.144332,10.440000000000001,192.4,60.762,60.760000000000005,45.959999999999994
0,60.577999999999996,62.8,30.094,3.742666,10.02,190.8,60.577999999999996,60.58,47.800000000000004
0,59.422000000000004,66.6,30.080000000000002,3.479,9.4,188.2,59.422000000000004,59.42,48.220000000000006
0,58.96400000000001,67.0,30.072000000000003,3.3896659999999996,8.86,182.4,58.96400000000001,58.96,48.080000000000005
0,58.818000000000005,68.2,30.052,2.857998,8.18,183.0,58.818000000000005,58.82000000000001,48.38000000000001
0,58.598,70.2,30.046,2.3496680000000003,6.9799999999999995,167.0,58.598,58.620000000000005,48.9
0,58.831999999999994,69.6,30.034,3.126666,8.76,207.2,58.831999999999994,58.82000000000001,48.92
0,58.660000000000004,75.8,30.017999999999994,2.776666,7.4,216.8,58.660000000000004,58.67999999999999,51.0
0,58.298,79.2,30.014,1.9886659999999998,7.0200000000000005,207.0,58.298,58.3,51.96
0,58.182,81.6,30.008000000000003,1.5443339999999999,4.9399999999999995,209.6,58.182,58.2,52.58
0,58.076,81.6,30.012,0.941334,4.0200000000000005,213.2,58.076,58.08,52.38000000000001
0,57.818,79.6,30.004,1.19233,3.9200000000000004,191.2,57.818,57.80000000000001,51.46
0,57.584,80.0,29.994,0.708,2.94,182.4,57.584,57.58,51.419999999999995
0,57.40599999999999,80.8,29.98,0.375194,2.3200000000000003,228.2,57.40599999999999,57.42,51.54
0,56.534000000000006,82.8,29.964,0.271,2.3,190.8,56.534000000000006,56.5,51.36
0,55.962,85.4,29.956,0.612666,3.4799999999999995,163.0,55.962,55.96,51.58
0,55.918000000000006,86.2,29.934000000000005,0.24133200000000002,1.86,76.4,55.918000000000006,55.92,51.919999999999995
0,55.44199999999999,88.2,29.924,0.16199999999999998,2.2,109.4,55.44199999999999,55.44,52.06
1,54.788,90.2,29.924,0.14100200000000002,2.16,215.6,54.788,54.78000000000001,51.98
0,56.69,87.6,29.93,1.335334,4.66,256.4,56.69,56.67999999999999,53.0
0,60.136,79.8,29.928000000000004,2.544668,6.419999999999999,158.0,60.136,60.14,53.82000000000001
0,62.21,75.0,29.926,2.158668,5.6,140.0,62.21,62.17999999999999,54.04
0,63.577999999999996,71.0,29.922000000000004,2.990666,6.7,92.6,63.577999999999996,63.56,54.02
0,64.28,70.8,29.913999999999998,3.4610019999999997,7.56,88.6,64.28,64.26,54.46
0,65.17999999999999,67.6,29.910000000000004,4.180668,8.58,115.4,65.17999999999999,65.16,54.04
0,66.394,66.6,29.9,4.734666,9.52,98.2,66.394,66.38,54.660000000000004
0,68.03,65.2,29.874000000000002,4.729332,9.44,143.0,68.03,68.02000000000001,55.660000000000004
0,69.136,62.6,29.862000000000002,4.875334,12.34,113.6,69.136,69.14,55.739999999999995
0,68.13000000000001,61.2,29.851999999999997,5.304,13.12,194.8,68.13000000000001,68.16,54.279999999999994
0,68.248,59.4,29.839999999999996,5.291666000000001,13.679999999999998,211.6,68.248,68.25999999999999,53.48
0,68.718,54.8,29.830000000000002,4.983666,13.280000000000001,211.2,68.718,68.7,51.779999999999994
0,67.514,59.0,29.824,4.657002,12.16,210.2,67.514,67.52,52.55999999999999
0,66.68,64.0,29.822000000000003,4.227664,10.919999999999998,221.0,66.68,66.70000000000002,54.080000000000005
0,64.65,65.6,29.830000000000002,4.454668,10.58,223.8,64.65,64.66,52.8
0,63.779999999999994,68.2,29.844,3.737668,8.8,220.8,63.779999999999994,63.779999999999994,53.08
0,63.21,71.0,29.853999999999996,3.4273339999999997,8.459999999999999,240.8,63.21,63.2,53.660000000000004
0,62.878,72.0,29.874000000000002,2.332,6.1,263.0,62.878,62.879999999999995,53.67999999999999
0,62.376,73.6,29.875999999999998,1.8853339999999998,4.54,212.8,62.376,62.379999999999995,53.839999999999996
0,61.553999999999995,76.2,29.869999999999997,2.037,5.8,248.6,61.553999999999995,61.580000000000005,53.96
0,60.072,80.2,29.863999999999997,1.5873339999999998,4.66,198.8,60.072,60.08,53.88000000000001
0,58.982000000000006,81.8,29.863999999999997,1.367332,5.24,254.4,58.982000000000006,59.0,53.379999999999995
0,57.696000000000005,83.4,29.863999999999997,1.4396679999999997,3.6,237.8,57.696000000000005,57.7,52.64000000000001
0,57.136,83.0,29.872000000000003,1.954334,5.7,251.4,57.136,57.120000000000005,51.96
0,60.254,74.0,29.887999999999998,1.9036679999999997,5.82,271.8,60.254,60.239999999999995,51.8
0,64.14,65.8,29.896000000000004,2.757184,6.9799999999999995,261.6,64.14,64.14,52.28000000000001
0,69.486,55.8,29.894,3.092,8.52,253.0,69.486,69.46,52.839999999999996
0,74.52000000000001,47.4,29.889999999999997,3.294336,9.180000000000001,248.0,74.52000000000001,74.5,53.14
0,78.65,37.2,29.881999999999998,4.072666,11.74,291.2,78.41,78.63999999999999,50.36
0,78.48599999999999,37.4,29.884000000000004,4.064666000000001,11.379999999999999,278.2,77.74000000000001,78.47999999999999,49.14
0,76.218,45.4,29.877999999999997,4.2549980000000005,11.379999999999999,178.4,75.636,76.20000000000002,51.760000000000005
0,75.52999999999999,51.6,29.874000000000002,4.794666000000001,10.9,125.8,75.398,75.52000000000001,55.379999999999995
0,76.46600000000001,47.2,29.871999999999996,4.509336,13.620000000000001,163.6,76.482,76.48,54.279999999999994
0,76.328,46.0,29.869999999999997,5.228666,14.020000000000001,207.4,76.328,76.35999999999999,53.96
0,76.744,44.2,29.869999999999997,5.976668,15.36,183.2,76.744,76.74,53.3
0,76.658,42.2,29.863999999999997,5.828334,14.120000000000001,179.8,76.658,76.66,51.82000000000001
0,73.848,53.8,29.865999999999996,5.8006660000000005,16.440000000000005,159.0,73.848,73.84,55.92
0,71.17999999999999,58.2,29.869999999999997,4.922,12.8,219.8,71.17999999999999,71.2,55.82000000000001
0,67.742,65.0,29.877999999999997,4.385334,11.78,219.8,67.742,67.76,55.48
0,65.458,71.6,29.881999999999998,2.434334,8.32,221.0,65.458,65.46000000000001,55.98
0,64.752,73.0,29.887999999999998,2.947,8.8,219.4,64.752,64.76,55.919999999999995
0,64.78800000000001,71.4,29.896000000000004,4.022668,10.540000000000001,217.6,64.78800000000001,64.75999999999999,55.32000000000001
0,65.486,68.6,29.892000000000003,3.9156679999999993,9.379999999999999,223.4,65.486,65.46000000000001,54.839999999999996
0,64.454,69.6,29.889999999999997,3.571,9.3,231.2,64.454,64.44,54.21999999999999
0,63.08200000000001,72.0,29.9,3.5673320000000004,9.8,224.2,63.08200000000001,63.1,53.92
0,61.74400000000001,74.4,29.912,2.0460000000000003,5.779999999999999,234.4,61.74400000000001,61.739999999999995,53.5
0,60.867999999999995,75.4,29.922000000000004,1.7396660000000002,5.46,252.4,60.867999999999995,60.88000000000001,52.96
0,60.538,77.4,29.93,1.7380020000000003,7.0,213.2,60.538,60.54,53.4
0,61.736000000000004,79.4,29.942,2.933668,8.16,230.8,61.736000000000004,61.74000000000001,55.25999999999999
0,63.86600000000001,75.0,29.95,3.622666,10.520000000000001,216.8,63.86600000000001,63.84000000000001,55.779999999999994
0,63.732000000000006,75.0,29.96,5.924335999999999,16.62,191.2,63.732000000000006,63.720000000000006,55.68000000000001
0,63.548,75.8,29.96,6.43,17.1,201.6,63.548,63.56,55.86
0,63.492,79.6,29.96,6.991000000000001,18.9,193.6,63.492,63.480000000000004,57.0
0,63.924000000000014,77.8,29.96,6.154334,17.5,193.6,63.924000000000014,63.919999999999995,56.879999999999995
0,64.52799999999999,76.2,29.96,5.327332,16.119999999999997,169.2,64.52799999999999,64.52000000000001,56.92
0,66.768,71.4,29.96,6.262666,16.4,222.2,66.768,66.75999999999999,57.120000000000005
0,68.232,65.4,29.952000000000005,6.067334,16.18,197.8,68.232,68.22,56.14
0,65.728,70.8,29.942,4.903334,13.74,177.0,65.728,65.72,55.959999999999994
0,65.16,74.4,29.933999999999997,5.087668,11.459999999999999,141.6,65.16,65.14,56.7
0,63.652,78.6,29.924,4.3483339999999995,9.4,123.8,63.652,63.660000000000004,56.8
0,62.53399999999999,80.8,29.918,4.327,10.76,165.6,62.53399999999999,62.54,56.48
0,60.68399999999999,87.8,29.916000000000004,3.214474,8.379999999999999,181.4,60.68399999999999,60.7,56.94
0,59.629999999999995,91.6,29.916000000000004,3.157998,8.1,174.8,59.629999999999995,59.620000000000005,57.2
0,59.238,93.2,29.913999999999998,2.239,7.220000000000001,147.6,59.238,59.260000000000005,57.279999999999994
0,59.102,93.2,29.9,2.041,6.14,81.2,59.102,59.1,57.220000000000006
0,59.396,93.8,29.881999999999998,1.010668,4.38,148.8,59.396,59.4,57.660000000000004
0,59.73,94.0,29.868000000000002,1.236334,3.9,176.8,59.73,59.71999999999999,58.02
0,59.612,94.0,29.856,0.565666,3.5599999999999996,54.8,59.612,59.6,57.94000000000001
0,59.684000000000005,94.4,29.838,0.8550000000000001,3.3600000000000003,94.2,59.684000000000005,59.71999999999999,58.14
0,59.852,94.8,29.827999999999996,0.6373340000000001,3.04,76.2,59.852,59.86,58.4
0,59.983999999999995,94.8,29.817999999999994,0.46466599999999997,2.5200000000000005,134.8,59.983999999999995,60.0,58.56
0,60.025999999999996,95.2,29.809999999999995,0.7193360000000001,2.8200000000000003,148.4,60.025999999999996,60.04,58.7
1,60.35600000000001,95.6,29.802,0.836332,3.5200000000000005,66.8,60.35600000000001,60.36,59.08
0,60.791999999999994,95.6,29.802,1.098668,3.38,61.2,60.791999999999994,60.8,59.5
1,61.146,95.2,29.811999999999994,1.3057000000000003,4.7,76.2,61.146,61.120000000000005,59.81999999999999
0,61.36,95.4,29.804000000000002,0.9013340000000001,4.08,98.6,61.36,61.339999999999996,59.96
0,61.864,94.6,29.802,1.8633340000000005,6.0600000000000005,63.2,61.864,61.85999999999999,60.260000000000005
0,63.49400000000001,91.8,29.794,1.6384239999999999,4.640000000000001,70.2,63.49400000000001,63.48,61.04
0,63.534000000000006,89.8,29.790000000000003,1.769332,4.96,98.8,63.534000000000006,63.54,60.480000000000004
0,63.926,89.4,29.78,1.921962,4.68,104.6,63.926,63.94000000000001,60.720000000000006
0,65.39,87.5,29.759999999999998,2.1458325,5.825,124.5,65.39,65.375,61.525
0,67.242,81.0,29.74,3.6962780000000004,8.8,105.5,67.242,67.25999999999999,61.14
0,68.03999999999999,78.0,29.724,3.4676680000000006,8.5,168.2,68.03999999999999,68.06,60.739999999999995
1,67.26400000000001,78.8,29.73,3.219668,9.16,183.6,67.26400000000001,67.28,60.44
0,66.362,83.0,29.732,1.8793319999999998,6.44,221.4,66.362,66.36,61.0
0,64.326,88.2,29.72,2.1936679999999997,7.359999999999999,148.4,64.326,64.36,60.720000000000006
1,62.672000000000004,90.8,29.722,1.756332,6.540000000000001,240.6,62.672000000000004,62.660000000000004,59.9
1,61.589999999999996,92.2,29.732,1.121,4.0200000000000005,241.0,61.589999999999996,61.58,59.3
0,60.8275,94.75,29.725,0.7475,3.95,273.0,60.8275,60.825,59.325
1,60.285,95.5,29.720000000000002,0.2091675,1.7750000000000001,224.75,60.285,60.324999999999996,58.95
0,59.86,95.4,29.71,0.250332,2.02,240.5,59.86,59.86,58.55999999999999
0,60.02399999999999,95.6,29.704,1.476334,5.58,265.6,60.02399999999999,60.02,58.779999999999994
0,59.698,95.6,29.7,2.057664,5.46,272.2,59.698,59.71999999999999,58.5
0,59.032000000000004,93.4,29.7,2.9379999999999997,10.48,264.0,59.032000000000004,59.040000000000006,57.06
0,58.38199999999999,86.2,29.72,3.339,10.3,317.6,58.38199999999999,58.36,54.2
1,58.036,83.2,29.738,3.4406660000000002,9.52,338.2,58.036,58.02,52.94000000000001
0,58.738,79.6,29.746,4.3086660000000006,11.299999999999999,333.4,58.738,58.739999999999995,52.34000000000001
0,61.03399999999999,70.2,29.75,6.141997999999999,15.180000000000001,313.0,61.03399999999999,61.04,51.17999999999999
1,63.90599999999999,61.4,29.76,5.9226659999999995,14.420000000000002,298.8,63.90599999999999,63.92,50.239999999999995
0,66.59,53.4,29.76,6.701998000000001,16.979999999999997,251.0,66.59,66.6,49.00000000000001
1,68.02799999999999,44.8,29.762,8.191332,20.4,320.2,68.02799999999999,68.03999999999999,45.58
0,68.664,41.6,29.767999999999994,8.074334,21.0,331.0,68.664,68.67999999999999,44.17999999999999
1,69.56,41.4,29.778000000000002,6.718002,18.9,335.6,69.56,69.58,45.040000000000006
0,70.6,41.0,29.778000000000002,6.677334,18.419999999999998,305.2,70.6,70.6,45.64
0,72.214,37.2,29.778000000000002,6.703666,19.860000000000003,230.4,72.214,72.22,44.38
1,73.16,34.6,29.778000000000002,6.618,17.76,201.4,73.16,73.17999999999999,43.400000000000006
1,73.062,35.4,29.778000000000002,6.055000000000001,15.580000000000002,315.0,73.062,73.04,44.0
1,72.93,35.2,29.78,5.927,15.360000000000003,313.6,72.93,72.92,43.620000000000005
1,71.998,36.4,29.796,4.926334,13.080000000000002,303.8,71.998,72.0,43.66
1,70.096,38.8,29.817999999999994,3.9913340000000006,11.18,313.0,70.096,70.08,43.800000000000004
0,67.02,43.2,29.839999999999996,2.434332,6.960000000000001,292.2,67.02,67.02000000000001,43.8
0,64.442,48.8,29.869999999999997,2.881552,8.260000000000002,251.2,64.442,64.42,44.8
0,61.688,56.4,29.886000000000003,2.531334,7.640000000000001,265.6,61.688,61.660000000000004,45.96
0,59.512,60.2,29.892000000000003,2.2386679999999997,6.3,284.8,59.512,59.52,45.660000000000004
0,57.6,63.0,29.894,2.369332,7.12,236.6,57.6,57.6,45.06
0,56.158,65.2,29.894,2.5363339999999996,6.720000000000001,275.8,56.158,56.11999999999999,44.6
0,55.7,64.2,29.894,2.8586660000000004,7.06,276.2,55.7,55.720000000000006,43.74
0,55.06,64.8,29.894,2.9036660000000003,6.9,265.2,55.06,55.080000000000005,43.36
0,53.99400000000001,67.8,29.9,2.984668,8.02,261.4,53.99400000000001,54.02,43.58
0,53.39200000000001,71.0,29.904000000000003,2.892668,6.959999999999999,250.6,53.39200000000001,53.379999999999995,44.12
0,56.525999999999996,65.2,29.910000000000004,3.778666,10.239999999999998,260.4,56.525999999999996,56.54,44.88
0,60.528,59.4,29.916000000000004,4.519,11.82,266.4,60.528,60.54,46.22
0,64.80799999999999,52.2,29.924,4.337999999999999,11.24,264.8,64.80799999999999,64.8,46.7
0,68.60600000000001,44.2,29.921999999999997,5.024,12.540000000000001,260.6,68.60600000000001,68.62,45.81999999999999
1,71.10999999999999,37.0,29.916000000000004,5.2069980000000005,15.8,272.4,71.10999999999999,71.12,43.32
0,72.568,33.8,29.907999999999998,5.779334,16.380000000000003,278.2,72.568,72.55999999999999,42.279999999999994
0,73.64,34.6,29.904000000000003,4.7606660000000005,15.219999999999999,295.8,73.64,73.64,43.64
1,75.132,32.4,29.896000000000004,4.121998,14.559999999999999,278.8,75.132,75.14,43.44000000000001
0,76.494,30.6,29.884000000000004,3.813668,12.959999999999999,289.8,76.494,76.48,43.1
0,75.942,33.6,29.884000000000004,3.998334,10.440000000000001,119.4,75.942,75.92,44.26
0,74.684,37.6,29.889999999999997,4.952,10.540000000000001,124.4,74.684,74.67999999999999,46.76
0,71.956,45.6,29.9,4.168334,10.959999999999999,144.0,71.956,71.97999999999999,49.86
1,69.902,49.0,29.910000000000004,4.193448,10.580000000000002,185.6,69.902,69.91999999999999,49.86
0,67.898,54.0,29.924,3.7020020000000002,10.16,201.8,67.898,67.89999999999999,50.660000000000004
0,64.33399999999999,64.2,29.942,3.240666,8.1,213.0,64.33399999999999,64.33999999999999,51.96
1,62.233999999999995,70.0,29.964,2.242334,5.5,214.4,62.233999999999995,62.239999999999995,52.36
0,61.215999999999994,72.2,29.976,1.8856640000000002,5.66,240.8,61.215999999999994,61.220000000000006,52.14
0,60.480000000000004,73.0,29.98,1.3530000000000002,5.0,251.6,60.480000000000004,60.5,51.760000000000005
0,59.536,72.8,29.983999999999998,0.927666,4.08,204.6,59.536,59.540000000000006,50.64
0,57.727999999999994,76.0,29.994,0.919666,3.8,244.8,57.727999999999994,57.71999999999999,50.2
1,56.54,77.8,29.994,0.8536639999999999,3.7,257.2,56.54,56.56,49.61999999999999
0,55.312,80.0,29.994,1.279668,4.6,246.2,55.312,55.32000000000001,49.14
1,54.745999999999995,77.0,30.006,1.6926679999999998,5.700000000000001,251.2,54.745999999999995,54.74000000000001,47.65999999999999
1,54.036,76.6,30.018,1.4943339999999998,4.54,247.4,54.036,54.02,46.78
1,57.29600000000001,69.8,30.024,1.768,4.880000000000001,232.4,57.29600000000001,57.3,47.480000000000004
0,62.46199999999999,61.2,30.026,1.706668,4.9,271.0,62.46199999999999,62.46,48.76
0,67.814,52.6,30.014,1.635332,4.0200000000000005,212.0,67.814,67.84,49.64
0,70.84400000000001,49.2,29.996,2.4116679999999997,7.2,169.4,70.84400000000001,70.84,50.419999999999995
1,71.596,45.6,29.986,3.782,9.84,123.6,71.596,71.60000000000001,48.699999999999996
0,72.162,45.6,29.974,4.719334000000001,11.16,129.0,72.162,72.17999999999999,49.3
0,74.774,42.6,29.954,5.06567,12.76,182.8,74.774,74.75999999999999,50.32
0,74.55,46.0,29.942,5.821332,14.9,189.4,74.55,74.53999999999999,52.32000000000001
0,75.774,42.4,29.932,6.358334,16.62,167.0,75.774,75.79999999999998,51.18000000000001
0,75.566,41.4,29.918,6.442668,17.080000000000002,181.4,75.566,75.58,50.32
1,75.106,40.8,29.9,6.206666,15.420000000000002,221.4,75.106,75.1,49.66
0,72.59799999999998,46.8,29.881999999999998,5.6680019999999995,14.959999999999999,198.4,72.59799999999998,72.6,51.019999999999996
0,70.142,54.0,29.874000000000002,5.456,13.76,186.4,70.142,70.12,52.739999999999995
0,67.844,61.4,29.860000000000003,4.831334,12.16,215.6,67.844,67.84,53.96
1,66.828,64.8,29.85,4.097332,10.34,233.4,66.828,66.82,54.480000000000004
0,66.72999999999999,67.8,29.85,3.8506659999999995,10.28,218.4,66.72999999999999,66.74,55.61999999999999
0,66.31800000000001,70.6,29.836000000000002,3.569,9.7,229.8,66.31800000000001,66.32,56.339999999999996
0,66.446,69.8,29.830000000000002,3.3036659999999998,8.7,224.6,66.446,66.44,56.14
0,66.98799999999999,66.8,29.809999999999995,4.002666,9.919999999999998,236.8,66.98799999999999,66.99999999999999,55.44
0,67.508,64.2,29.792,3.5420000000000003,9.5,230.0,67.508,67.5,54.980000000000004
0,66.232,68.0,29.790000000000003,3.068998,8.360000000000001,221.2,66.232,66.22,55.28000000000001
0,66.454,67.6,29.766,3.2399999999999998,8.559999999999999,235.4,66.454,66.47999999999999,55.44
0,66.538,67.6,29.746000000000002,3.8296680000000003,11.46,219.0,66.538,66.53999999999999,55.46
0,65.92999999999999,69.6,29.74,5.957666000000001,14.76,223.0,65.92999999999999,65.93999999999998,55.7
0,64.76399999999998,74.6,29.73,6.229336,14.52,214.2,64.76399999999998,64.75999999999999,56.54
0,63.818000000000005,81.2,29.735999999999997,2.959,10.059999999999999,226.6,63.818000000000005,63.839999999999996,57.86
0,62.891999999999996,87.2,29.73,1.533332,5.859999999999999,229.2,62.891999999999996,62.879999999999995,59.0
0,65.75800000000001,85.0,29.712,1.658,5.9799999999999995,134.8,65.75800000000001,65.75999999999999,61.120000000000005
0,70.94200000000001,74.8,29.706,2.2926659999999996,6.62,185.0,70.94200000000001,70.94000000000001,62.46
0,74.35799999999999,69.2,29.7,3.0050000000000003,9.8,179.4,74.35799999999999,74.35999999999999,63.58
0,80.07000000000001,57.2,29.68,4.679002,12.819999999999999,250.6,80.814,80.06,63.54
0,82.526,53.0,29.663999999999998,4.260334,12.38,265.8,83.83199999999998,82.52,63.46
0,83.662,47.6,29.660000000000004,5.192334,18.56,206.4,84.218,83.66,61.239999999999995
0,83.204,45.6,29.65,4.726332,18.0,265.2,82.964,83.22,59.260000000000005
0,78.146,59.2,29.65,1.608334,8.16,193.8,78.28,78.14,62.52
0,81.02799999999999,49.4,29.636000000000003,3.0513339999999998,11.8,182.0,81.10999999999999,81.0,59.94
0,84.102,38.8,29.639999999999997,6.378334000000001,17.16,285.6,83.214,84.12,56.160000000000004
0,81.742,41.6,29.644,4.5520000000000005,12.7,268.0,81.41,81.74,56.1
0,79.304,46.6,29.666000000000004,3.138668,9.66,260.6,79.28399999999999,79.3,57.1
0,72.784,60.4,29.698,1.35,7.0600000000000005,106.2,72.784,72.75999999999999,58.17999999999999
0,70.53,66.4,29.704,0.674,4.0200000000000005,79.0,70.53,70.54,58.7
0,69.40200000000002,69.6,29.706000000000007,0.849666,4.56,159.0,69.40200000000002,69.39999999999999,59.04
0,68.14200000000001,73.0,29.702000000000005,1.422998,5.9399999999999995,233.2,68.14200000000001,68.16,59.14
0,65.97200000000001,79.0,29.702000000000005,0.287334,2.74,205.6,65.97200000000001,65.97999999999999,59.160000000000004
0,65.34200000000001,80.8,29.708000000000006,0.45766799999999996,3.56,238.4,65.34200000000001,65.34,59.260000000000005
1,65.46600000000001,80.8,29.715999999999998,0.842666,4.720000000000001,99.4,65.46600000000001,65.46000000000001,59.38000000000001
1,65.544,80.2,29.726,1.229668,4.12,197.8,65.544,65.52000000000001,59.239999999999995
